show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,month_of_release,year_of_release,countries
s6591,Movie,Delirium,Dennis Iliadis,"['Topher Grace', 'Genesis Rodriguez', 'Patricia Clarkson', 'Callan Mulvey', 'Robin Thomas', 'Daisy McCrackin']",United States,2018-09-01,2018,9,96,Horror Movies,A man with a history of mental issues moves into his late parents' mansion and comes to suspect his new home may be haunted.,9.0,2018.0,[]
s6594,Movie,Denis Leary: No Cure For Cancer,Ted Demme,['Denis Leary'],United States,2017-08-08,1992,7,62,Stand-Up Comedy,"In the stand-up performance that made him a legend, comedian Denis Leary caustically holds forth on nonsmokers, vegetarians and other undesirables.",8.0,2017.0,[]
s6596,Movie,Desolation,Sam Patton,"['Jaimi Paige', 'Alyshia Ochse', 'Toby Nichols', 'Claude Duhamel']",United States,2018-05-08,2017,10,76,Horror Movies,"Along with her son and best friend, a grieving widow hikes into the woods to scatter her late husband's ashes, only to discover they're being stalked.",5.0,2018.0,[]
s6598,Movie,Detour,Christopher Smith,"['Tye Sheridan', 'Bel Powley', 'Emory Cohen', 'Gbenga Akinnagbe', 'Jared Abrahamson', 'John Lynch', 'Stephen Moyer']",United Kingdom,2017-05-25,2016,9,97,Thrillers,"Convinced his stepfather caused the crash that left his mother in a coma, a law student drunkenly agrees to his murder, then can't rescind the deal.",5.0,2017.0,[]
s6599,Movie,Deviant Love,Michael Feifer,"['Emma Bell', 'Nick Ballard', 'Bradley Bundlie', ""Gail O'Grady"", 'Corbin Timbrook', 'Kate Lang Johnson', 'Robert Adamson', 'Caia Coley', 'Alicia James', 'Sotida Arpon']",United States,2019-09-13,2019,8,87,Thrillers,"In a tailspin after her marriage collapses, Jamie falls for a helpful gentleman whose interest in her welfare hides sinister motives.",9.0,2019.0,[]
s6601,Movie,Devil's Gate,Clay Staub,"['Amanda Schull', 'Milo Ventimiglia', 'Shawn Ashmore', 'Bridget Regan', 'Jonathan Frakes', 'Sarah Constible', 'Spencer Drever', 'Javier Botet']",Canada,2020-07-16,2017,10,94,Horror Movies,"Seeking a missing woman in North Dakota, an FBI agent and a sheriff focus on her religious zealot husband but discover something far more sinister.",7.0,2020.0,[]
s6617,Movie,Dismissed,Benjamin Arfmann,"['Kent Osborne', 'Dylan Sprouse', 'Rae Gray', 'Alycia Delmore', 'Robert Longstreet', 'Chris Bauer', 'Randall Park', 'Mitchell Edwards', 'Victoria Zeutzius', 'Leslie Thurston', 'Matthew J. Evans']",United States,2018-02-19,2017,9,87,Thrillers,An intelligent but intense honor student traumatizes his high school teacher and mentor when he doesn't get the grade he believes he deserves.,2.0,2018.0,[]
s6627,Movie,Don't Be Afraid of the Dark,Troy Nixey,"['Katie Holmes', 'Guy Pearce', 'Bailee Madison', 'Jack Thompson', 'Garry McDonald', 'Alan Dale', 'Julia Blake', 'Edwina Ritchard', 'Emilia Burns', 'Guillermo del Toro']",United States,2019-11-02,2010,10,99,Horror Movies,Young Sally Hurst discovers she isn't alone in her new house: strange creatures live there – and they might not be as friendly as Sally thinks.,11.0,2019.0,[]
s6631,Movie,Don't Knock Twice,Caradog W. James,"['Katee Sackhoff', 'Lucy Boynton', 'Richard Mylan', 'Nick Moran', 'Pascale Wilson', 'Javier Botet', 'Pooneh Hajimohammadi', 'Sarah Buckland']",United Kingdom,2019-02-08,2016,10,93,Horror Movies,A recovering addict becomes her estranged daughter's only hope after the teen awakens a terrifying child-stealing witch from an urban legend.,2.0,2019.0,[]
s6666,Movie,Eddie Murphy: Delirious,Bruce Gowers,['Eddie Murphy'],United States,2018-04-15,1983,3,69,Stand-Up Comedy,"Flashing the wild stand-up comedy that made him a household name, Eddie Murphy unleashes uncensored observations and parodies in this 1983 live show.",4.0,2018.0,[]
s6688,Movie,Emelie,Michael Thelin,"['Sarah Bolger', 'Joshua Rush', 'Carly Adams', 'Thomas Bair', 'Susan Pourfar', 'Chris Beetem']",United States,2018-08-02,2016,8,82,Horror Movies,"A suburban couple hires a new sitter to watch their three kids for the night, unaware that the young woman isn't who she claims to be.",8.0,2018.0,[]
s6712,Movie,Event Horizon,Paul W.S. Anderson,"['Laurence Fishburne', 'Sam Neill', 'Kathleen Quinlan', 'Joely Richardson', 'Richard T. Jones', 'Jack Noseworthy', 'Jason Isaacs', 'Sean Pertwee']",United Kingdom,2020-01-01,1997,6,96,Horror Movies,"After a signal is received from a long-missing spaceship, a rescue ship investigates, but the crew soon realizes something unimaginable has happened.",1.0,2020.0,[]
s6736,Movie,Fallen,Gregory Hoblit,"['Denzel Washington', 'John Goodman', 'Donald Sutherland', 'Embeth Davidtz', 'James Gandolfini', 'Elias Koteas', 'Gabriel Casseus', 'Michael J. Pagan', 'Robert Joy']",United States,2019-11-01,1998,5,124,Thrillers,A tough homicide cop faces his most dangerous assignment when he must stop a murderous evil spirit who can move from one host to the next.,11.0,2019.0,[]
s6739,Movie,Fanatic,Keith L. Smith,"['Denyce Lawton', 'Hosea Chanchez', 'Michelle Mitchenor', 'Darius McCrary', 'Shawne Merriman', 'Sticky Fingaz', 'Miguel A. Núñez Jr.', 'Masika Kalysha', 'Zac Titus']",United States,2019-08-24,2019,10,91,Thrillers,"When a successful young rap star has an affair with an obsessive fan, his life is turned upside down when she kidnaps him.",8.0,2019.0,[]
s6755,Movie,Final Destination 2,David R. Ellis,"['Ali Larter', 'A.J. Cook', 'Michael Landes', ""Terrence 'T.C.' Carson"", 'Jonathan Cherry', 'Keegan Connor Tracy', 'Sarah Carter', 'Lynda Boyd', 'David Paetkau', 'Justina Machado']",United States,2020-01-01,2003,8,90,Horror Movies,"On a road trip with friends, Kimberly has a premonition that saves everyone from a freak accident. More terrifying visions prompt her to seek help.",1.0,2020.0,[]
s6756,Movie,Final Destination 3,James Wong,"['Mary Elizabeth Winstead', 'Ryan Merriman', 'Kris Lemche', 'Alexz Johnson', 'Sam Easton', 'Jesse Moss', 'Gina Holden', 'Texas Battle', 'Chelan Simmons', 'Crystal Lowe', 'Amanda Crew']",United States,2020-01-01,2006,4,93,Horror Movies,"When a girl prevents her premonition of a deadly roller-coaster mishap from coming true, the survivors must face the consequences of cheating death.",1.0,2020.0,[]
s6761,Movie,FirstBorn,Nirpal Bhogal,"['Antonia Thomas', 'Luke Norris', 'Thea Petrie', 'Eileen Davies', 'Jonathan Hyde']",United Kingdom,2017-03-31,2016,10,90,Horror Movies,A young couple fights supernatural foes in an attempt to save their daughter from the dark and mysterious forces that follow her every move.,3.0,2017.0,[]
s6805,Movie,Friday the 13th,Marcus Nispel,"['Jared Padalecki', 'Danielle Panabaker', 'Amanda Righetti', 'Travis Van Winkle', 'Aaron Yoo', 'Derek Mears', 'Jonathan Sadowski', 'Julianna Guill', 'Ben Feldman', 'Arlen Escarpeta', 'Ryan Hansen']",United States,2020-01-01,2009,8,97,Horror Movies,"A group of teenage camp counselors raises the ire of Jason Voorhees, a masked, homicidal maniac, in this remake of the classic slasher flick.",1.0,2020.0,[]
s6846,Movie,Ghost House,Rich Ragsdale,"['Scout Taylor-Compton', 'James Landry Hébert', 'Mark Boone Junior', 'Michael S. New', 'Russell Geoffrey Banks', 'Rich Lee Gray', 'Elana Krausz', 'Kevin Ragsdale', 'Wen-Chu Yang', 'Katrina Grey']",Thailand,2017-12-31,2017,10,100,Horror Movies,"While visiting the site of a supernatural shrine in the Thai countryside, a vacationing couple unwittingly upsets a vengeful demon.",12.0,2017.0,[]
s6887,Movie,Gothika,Mathieu Kassovitz,"['Halle Berry', 'Robert Downey Jr.', 'Charles S. Dutton', 'John Carroll Lynch', 'Bernard Hill', 'Penélope Cruz', 'Dorian Harewood', 'Bronwen Mantel']",United States,2021-01-01,2003,8,98,Horror Movies,"After a car crash, a criminal psychiatrist awakens to find that she's a patient in the same mental institution that currently employs her.",1.0,2021.0,[]
s6897,Movie,Green Room,Jeremy Saulnier,"['Anton Yelchin', 'Imogen Poots', 'Patrick Stewart', 'Alia Shawkat', 'Joe Cole', 'Callum Turner', 'Macon Blair', 'David W. Thompson', 'Mark Webber', 'Eric Edelstein', 'Kai Lennox']",United States,2018-11-12,2015,9,95,Horror Movies,"At the end of their low-budget tour, a punk band accepts a gig at an isolated rural club, only to discover that their hosts are neo-Nazis.",11.0,2018.0,[]
s6916,Movie,Hangman,Johnny Martin,"['Al Pacino', 'Karl Urban', 'Brittany Snow', 'Joe Anderson', 'Sarah Shahi', 'Sloane Warren', 'Chelle Ramos', 'Steve Coulter', 'Michael Rose']",United States,2020-05-06,2017,9,99,Thrillers,"A homicide detective, a criminal profiler and a journalist team up to nab a serial killer whose murders are inspired by the classic game of Hangman.",5.0,2020.0,[]
s6921,Movie,Happy Hunting,"Joe Dietsch, Louie Gibson","['Martin Dingle-Wall', 'Ken Lally', 'Kenny Wormald', 'Connor Williams', 'Gary Sturm', 'C.J. Baker', 'Jeremy Lawson', 'Liesel Hanson', 'Kenneth Billings', 'Michael Tipps']",United States,2018-01-01,2017,9,91,Horror Movies,"On the run from his meth-dealing employers, a drifter with a drinking problem becomes prey in a desert town's twisted hunting contest.",1.0,2018.0,[]
s6940,Movie,Haunting on Fraternity Row,Brant Sersen,"['Jacob Artist', 'Jayson Blair', 'Shanley Caswell', 'Claudia Lee', 'Ashton Moio', 'Cameron Moulene', 'Molly Tarlov', 'Chester Rushing']",United States,2019-03-01,2018,8,99,Horror Movies,"When a fraternity's last big luau serves up horrible deaths to its partygoers, the brothers learn firsthand about their house’s frightening history.",3.0,2019.0,[]
s6943,Movie,Havenhurst,Andrew C. Erin,"['Julie Benz', 'Belle Shouse', 'Josh Stamberg', 'Danielle Harris', 'Douglas Tait', 'Matt Lasky', 'Dendrie Taylor', 'Toby Huss', 'Jennifer Blanc', 'Fionnula Flanagan']",United States,2017-06-10,2016,10,85,Horror Movies,"An alcoholic with a tragic past rents an apartment in a building for those in recovery, but soon learns the truth about residents who get ""evicted.""",6.0,2017.0,[]
s6946,Movie,He's Out There,Quinn Lasher,"['Yvonne Strahovski', 'Anna Pniowsky', 'Abigail Pniowsky', 'Ryan McDonald', 'Justin Bruening', 'Julian Bailey']",United States,2019-01-12,2018,8,89,Horror Movies,"While vacationing at a remote lake house, a mother and her daughters become pawns in the twisted game of an ax-wielding psychopath.",1.0,2019.0,[]
s6947,Movie,Head Count,Elle Callahan,"['Isaac Jay', 'Ashleigh Morghan', 'Bevin Bru', 'Billy Meade', 'Hunter Peterson', 'Chelcie May', 'Tory Freeth', 'Michael Herman', 'Amaka Obiechie', 'Sam Marra', 'Cooper Rowe']",United States,2019-09-13,2018,10,90,Horror Movies,A group of college students on a weekend getaway accidentally summon a supernatural entity intent on using them for its deadly ritual.,9.0,2019.0,[]
s6951,Movie,Heartthrob,Chris Sivertson,"['Aubrey Peeples', 'Keir Gilchrist', 'Peter Facinelli', 'Felicity Price', 'Ione Skye', 'Jimmy Bennett', 'Taylor Dearden']",United States,2018-01-01,2017,10,87,Thrillers,"A shy, brilliant boy and a popular girl fall into an unexpected romance. But as their bond deepens, his attraction begins taking on dark overtones.",1.0,2018.0,[]
s6962,Movie,Here Alone,Rod Blackhurst,"['Lucy Walters', 'Gina Piersanti', 'Adam David Thompson', 'Shane West', 'Ryken A. Whitfield', 'Abel McSurely Bradshaw', 'Rebecca Spiro']",United States,2017-07-01,2016,9,97,Horror Movies,"When she finally encounters two other survivors, a woman alone in a world decimated by a zombie epidemic struggles to trust her new companions.",7.0,2017.0,[]
s6967,Movie,Hide & Seek,Shawn Arranha,"['Purab Kohli', 'Arjan Bajwa', 'Mrinalini Sharma', 'Sameer Kochhar', 'Ayaz Khan', 'Amruta Patki', 'Pavail Gulati', 'Prashant', 'Amol Mhatre']",India,2018-03-01,2010,7,96,Horror Movies,"Years after an accident at a wild Christmas party traumatized them all, six former friends find themselves trapped in a shopping mall and forced by a killer disguised as Santa Claus to play a lethal game of hide-and-seek.",3.0,2018.0,[]
s6974,Movie,Hisss,Jennifer Lynch,"['Mallika Sherawat', 'Irrfan Khan', 'Jeff Doucette', 'Divya Dutta', 'Raman Trikha', 'Mahmoud Babai', 'Raj Bhansali', 'Sunny Charles', 'Tony Ciccone', 'Parvez Khan']",India,2017-12-01,2010,7,97,Horror Movies,"In a plot to bait the snake-goddess Nagin for her immortality-granting essence, George States journeys to India and abducts her reptilian lover.",12.0,2017.0,[]
s7000,Movie,Horror Story,Ayush Raina,"['Karan Kundra', 'Nishant Malkani', 'Hassan Zaidi', 'Ravish Desai', 'Radhika Menon', 'Aparna Bajpai', 'Nandini Vaid', 'Sheetal Singh', 'Bikramjeet Singh', 'Masood Akhtar']",India,2019-04-12,2013,8,85,Horror Movies,"On a dare, seven college friends spend a night at an abandoned hotel rumored to be haunted and find themselves trapped in a nightmare.",4.0,2019.0,[]
s7010,Movie,House at the End of the Street,Mark Tonderai,"['Gil Bellows', 'Max Thieriot', 'Jennifer Lawrence', 'Elisabeth Shue', 'Jordan Hayes', 'James Thomas', 'Eva Link', 'Nolan Gerard Funk', 'Allie MacDonald', 'Krista Bridges']",United States,2020-05-08,2012,10,101,Horror Movies,Moving to a new town proves even more stressful for a teenager when she learns that the house next door was the site of a double murder.,5.0,2020.0,[]
s7026,Movie,Hungerford,Drew Casson,"['Drew Casson', 'Georgia Bradley', 'Sam Carter', 'Tom Scarlett', 'Nigel Morgan', 'Colin Stark', 'Kitty Speed']",United Kingdom,2018-06-23,2014,9,79,Horror Movies,"While filming his daily life for a media course, Cowen discovers his small English town may be under an ominous and otherworldly influence.",6.0,2018.0,[]
s7057,Movie,Iliza Shlesinger: War Paint,Jay Chapman,['Iliza Shlesinger'],United States,2013-09-01,2013,9,75,Stand-Up Comedy,"""Last Comic Standing"" winner Iliza Shlesinger unleashes her acerbic, stream-of-conscious comedy on an unsuspecting audience in her hometown of Dallas.",9.0,2013.0,[]
s7062,Movie,In The Deep,Johannes Roberts,"['Mandy Moore', 'Claire Holt', 'Matthew Modine', 'Chris Johnson', 'Yani Gellman', 'Santiago Segura']",United Kingdom,2018-01-10,2017,8,89,Horror Movies,"With little oxygen left in their scuba tanks, two sisters are trapped in a shark cage at the bottom of the ocean while great whites circle nearby.",1.0,2018.0,[]
s7066,Movie,Inconceivable,Jonathan Baker,"['Gina Gershon', 'Faye Dunaway', 'Nicolas Cage', 'Nicky Whelan', 'Natalie Eva Marie', 'Jonathan Baker', 'James Van Patten']",United Kingdom,2018-03-01,2017,10,106,Thrillers,A couple trying to conceive invite a woman with a mysterious past to move in with them. But it's an invitation they might come to regret.,3.0,2018.0,[]
s7113,TV Show,Jack Taylor,Stuart Orme,"['Iain Glen', 'Killian Scott', 'Nora-Jane Noone', 'Tara Breathnach', ""Frank O'Sullivan""]",United States,2013-03-31,2016,8,180,Crime TV Shows,Ken Bruen's bestselling crime novels leap to life in this series of TV movies featuring Irish cop-turned-private-investigator Jack Taylor.,3.0,2013.0,[]
s7167,Movie,Kaleidoscope,Rupert Jones,"['Toby Jones', 'Anne Reid', 'Sinead Matthews', 'Cecilia Noble', 'Karl Johnson', 'Frederick Schmidt', 'Deborah Findlay', 'Manjinder Virk']",United Kingdom,2018-05-08,2016,8,99,Thrillers,A quiet ex-con's tenuous grip on reality starts to slip when his manipulative mother brings out a part of him he hoped to leave behind.,5.0,2018.0,[]
s7173,Movie,Katt Williams: Live,Alphonso J. Wesson,['Katt Williams'],United States,2018-07-19,2006,9,85,Stand-Up Comedy,"Outspoken comedian Katt Williams pokes fun at a variety of topics, including sex, relationships, parenthood and trying to make it as an entertainer.",7.0,2018.0,[]
s7179,Movie,Kevin Hart: Laugh at My Pain,"Leslie Small, Tim Story",['Kevin Hart'],United States,2018-10-01,2011,10,89,Stand-Up Comedy,"Sometimes edgy and always hilarious, comedian Kevin Hart shines in this theatrical version of his record-breaking 2011 live tour.",10.0,2018.0,[]
s7180,Movie,Kevin Hart: Let Me Explain,"Leslie Small, Tim Story",['Kevin Hart'],United States,2018-07-13,2013,8,75,Stand-Up Comedy,"Philadelphia funnyman Kevin Hart takes the stage in front of a sold-out crowd at Madison Square Garden, part of his hit ""Let Me Explain"" world tour.",7.0,2018.0,[]
s7181,Movie,Kevin Hart: Seriously Funny,Shannon Hartman,['Kevin Hart'],United States,2018-10-01,2010,8,67,Stand-Up Comedy,"With his unique hip-hop style delivery, African American stand-up comedian Kevin Hart expounds on life at a sold-out concert performance.",10.0,2018.0,[]
s7214,Movie,Kiss the Girls,Gary Fleder,"['Morgan Freeman', 'Ashley Judd', 'Cary Elwes', 'Alex McArthur', 'Tony Goldwyn', 'Jay O. Sanders', 'Bill Nunn', 'Brian Cox']",United States,2020-01-01,1997,4,116,Thrillers,A forensic psychologist teams up with an escaped kidnapping victim to hunt down a serial killer who abducts and dominates strong-willed women.,1.0,2020.0,[]
s7219,Movie,Knock Knock,Eli Roth,"['Keanu Reeves', 'Lorenza Izzo', 'Ana de Armas', 'Aaron Burns', 'Ignacia Allamand', 'Dan Baily', 'Megan Baily', 'Colleen Camp', 'Antonio Quercia']",United States,2020-11-01,2015,10,99,Horror Movies,A devoted husband and father on his own for the weekend has his life turned inside out after giving shelter to two young women during a storm.,11.0,2020.0,[]
s7237,Movie,Kristy,Oliver Blackburn,"['Haley Bennett', 'Ashley Greene', 'Erica Ash', 'Lucas Till', 'Chris Coy', 'Al Vicente', 'Wayne Pére', 'Jon Arthur', 'Mike Seal']",United States,2015-10-31,2013,10,85,Horror Movies,"Opting to stay on campus over the Thanksgiving holiday, coed Justine and a handful of friends find their break violently disrupted by a sadistic gang.",10.0,2015.0,[]
s7249,Movie,Kygo: Live at the Hollywood Bowl,Devin Chanda,['Kygo'],United States,2018-03-12,2017,8,52,Music & Musicals,Join Norwegian electronic music superstar Kygo onstage and behind the scenes as he performs at the famed L.A. venue with a bevy of special guests.,3.0,2018.0,[]
s7261,Movie,Laddaland,Sopon Sukdapisit,"['Saharat Sangkapreecha', 'Pok Piyatida Woramusik', 'Sutatta Udomsilp', 'Athipich Chutiwatkajornchai', 'Deuntem Salitul', 'Sahajak Boonthanakit']",Thailand,2018-09-07,2011,10,112,Horror Movies,"When a family moves into an upscale housing development, they encounter a series of paranormal events that drive them to the edge of insanity.",9.0,2018.0,[]
s7303,Movie,Lifechanger,Justin McConnell,"['Lora Burke', 'Jack Foley', 'Bill Oberst Jr.', 'Elitsa Bako', 'Sam James White', 'Rachel Vanduzer', 'Steve Kasan']",Canada,2019-05-28,2018,8,84,Horror Movies,"A shapeshifter has to kill, then inhabit his victims, or die. But as his need for new bodies speeds up, he finally faces down his own mortality.",5.0,2019.0,[]
s7323,Movie,Lizzie Borden Took an Ax,Nick Gomez,"['Christina Ricci', 'Clea DuVall', 'Gregg Henry', 'Stephen McHattie', 'Shawn Doyle', 'Sara Botsford', 'Hannah Emily Anderson', 'Andrea Runge', 'Billy Campbell', 'Jennifer Kydd', 'Kirstin Howell', 'John Maclaren']",United States,2016-07-25,2014,10,87,Thrillers,"This made-for-TV drama chronicles the scandal and enduring mystery surrounding Lizzie Borden, who was tried in 1892 for axing her parents to death.",7.0,2016.0,[]
s7362,Movie,Lupt,Prabhuraj,"['Javed Jaffrey', 'Vijay Raaz', 'Karan Aanand', 'Niki Walia', 'Meenakshi Dixit', 'Rishabh Chaddha', 'Rishina Kandhari', 'Kiearra Soni']",India,2019-04-05,2018,10,110,Horror Movies,"Haunted by disturbing visions, a workaholic takes a vacation with his family, but a detour leads them to an unsettling stranger and chilling events.",4.0,2019.0,[]
s7367,Movie,Macchli Jal Ki Rani Hai,Debaloy Dey,"['Swara Bhaskar', 'Bhanu Uday', 'Murli Sharma', 'Deep Raj Rana', 'Reema Debnath', 'Hemant Pandey', 'Saurabh Dubey', 'Sakha Kalyani']",India,2017-10-15,2014,10,118,Horror Movies,"After relocating to a different town with her husband, a housewife begins to sense the existence of a mysterious presence in their new house.",10.0,2017.0,[]
s7390,Movie,Malicious,Michael Winnick,"['Bojana Novakovic', 'Josh Stewart', 'Delroy Lindo', 'Melissa Bolona', 'Yvette Yates', 'Luke Edwards', 'Jaqueline Fleming', 'Ben VanderMey', 'Presley Richardson', 'Joy Kate Lawson']",United States,2019-02-01,2018,8,91,Horror Movies,"After receiving a strange present, a professor and his pregnant wife are plagued by tragedy and a paranormal presence that's determined to kill.",2.0,2019.0,[]
s7403,Movie,Mara,Clive Tonge,"['Olga Kurylenko', 'Javier Botet', 'Mitch Eakins', 'Lance E. Nichols', 'Rosie Fellner', 'Mackenzie Imsand', 'Dandy Barrett', 'Craig Conway', 'Melissa Bolona']",United Kingdom,2019-01-05,2017,10,99,Horror Movies,"When criminal psychologist Kate Fuller investigates a man who was seemingly murdered in his sleep by his wife, she uncovers a case like no other.",1.0,2019.0,[]
s7412,Movie,Martin Lawrence Live: Runteldat,David Raynr,['Martin Lawrence'],United States,2019-12-01,2002,6,104,Stand-Up Comedy,"This provocative film sheds light on actor-comedian Martin Lawrence's roots, his rise to fame and his walk on the wild side.",12.0,2019.0,[]
s7483,Movie,Money,Martin Rosete,"['Kellan Lutz', 'Jess Weixler', 'Jesse Williams', 'Jamie Bamber', 'Lucía Guerrero', 'Fredric Lehne']",United States,2017-10-15,2016,10,84,Thrillers,"Two corporate spies with a $5 million haul for selling secrets are held hostage by a thief, triggering a game of cat and mouse to gain the upper hand.",10.0,2017.0,[]
s7553,Movie,Mythily Veendum Varunnu,Sabu Varghese,"['Udhay', 'Kiran Raj', 'I.M. Vijayan', 'Sandhanam', 'Shivani Bhai', 'Sangeetha Balan']",India,2018-08-01,2017,8,88,Horror Movies,"After losing her father, a young woman moves to the city to earn money. When she finds a job at a mysterious bungalow, her worst nightmares come true.",8.0,2018.0,[]
s7561,Movie,Natalia Valdebenito: Gritona,Natalia Valdebenito,['Natalia Valdebenito'],United States,2017-11-10,2017,8,76,Stand-Up Comedy,"Chile's Natalia Valdebenito hits Santiago's Teatro Caupolicán with a one-woman show steeped in irony, a dash of improv and her own personal style.",11.0,2017.0,[]
s7685,Movie,Our House,Anthony Scott Burns,"['Thomas Mann', 'Nicola Peltz', 'Percy Hynes White', 'Kate Moyer', 'Carlyn Burchell', 'John Ralston', 'Christine Horne', 'Allison Hossack', 'Lucius Hoyos', 'Marcia Bennett']",Canada,2020-06-01,2018,8,90,Horror Movies,"A young man invents a device he hopes will generate wireless energy, but instead, it proves to spark sinister, supernatural activity in his home.",6.0,2020.0,[]
s7688,Movie,P,Paul Spurrier,"['Suangporn Jaturaphut', 'Opal', 'Dor Yodrak', 'Pisamai Pakdeevijit', 'Manthana Wannarod', 'Supatra Roongsawang', 'Narisara Sairatanee', 'Amy Siriya']",United Kingdom,2019-05-31,2006,6,105,Horror Movies,"An orphan girl taught magic by her sick grandma must find work in seedy Bangkok, where unsavory characters run afoul of her increasingly dark powers.",5.0,2019.0,[]
s7702,Movie,Panic Room,David Fincher,"['Jodie Foster', 'Forest Whitaker', 'Dwight Yoakam', 'Jared Leto', 'Kristen Stewart', 'Ann Magnuson', 'Ian Buchanan', 'Patrick Bauchau', 'Paul Schulze']",United States,2019-08-01,2002,8,112,Thrillers,A woman and her daughter are caught in a game of cat-and-mouse with burglars in their New York City home and are forced to retreat inside a vault.,8.0,2019.0,[]
s7705,Movie,Paranormal Activity,Oren Peli,"['Katie Featherston', 'Randy McDowell', 'Amber Armstrong', 'Mark Fredrichs', 'Micah Sloat', 'Ashley Palmer', 'James Piper']",United States,2020-01-01,2007,5,86,Horror Movies,"When Katie and Micah fear their home may be haunted by a demonic presence, Micah sets up a video camera to document all the action.",1.0,2020.0,[]
s7729,Movie,Perfect Stranger,James Foley,"['Halle Berry', 'Bruce Willis', 'Giovanni Ribisi', 'Richard Portnow', 'Gary Dourdan', 'Florencia Lozano', 'Nicki Aycox', 'Kathleen Chalfant', 'Gordon MacDonald', 'Daniella Van Graas']",United States,2019-01-01,2007,6,109,Thrillers,Ro risks her life to discover the identity of a stranger lurking on the Internet who might hold the answers to her friend's murder.,1.0,2019.0,[]
s7738,Movie,Phobia 2,"Banjong Pisanthanakun, Paween Purikitpanya, Songyos Sugmakanan, Parkpoom Wongpoom, Visute Poolvoralaks","['Jirayu La-ongmanee', 'Charlie Trairat', 'Worrawech Danuwong', 'Marsha Wattanapanich', 'Nicole Theriault', 'Chumphorn Thepphithak', 'Gacha Plienwithi', 'Suteerush Channukool', 'Peeratchai Roompol', 'Nattapong Chartpong']",Thailand,2018-09-05,2009,3,125,Horror Movies,"From disfiguring punishments to festering souls, Thai horror masters present five supernatural tales of karma in this sequel to the 4bia anthology.",9.0,2018.0,[]
s7833,Movie,Ranbhool,Girish Joshi,"['Subodh Bhave', 'Mohan Joshi', 'Vinay Apte', 'Uday Tikekar', 'Tejaswini Pandit', 'Saii Ranade', 'Daksha Mahendra', 'Gargi Datar']",India,2018-03-15,2010,5,115,Horror Movies,"Believing himself to be God's envoy, a troubled young man embarks on a killing spree as his passion for music becomes a psychotic obsession.",3.0,2018.0,[]
s7872,Movie,Rise of the Zombie,"Devaki Singh, Luke Kenny","['Luke Kenny', 'Kirti Kulhari', 'Ashwin Mushran', 'Benjamin Gilani']",India,2017-12-15,2013,10,83,Horror Movies,"A heartbroken wildlife photographer throws himself into his work, only to find himself experiencing strange transformations.",12.0,2017.0,[]
s7906,Movie,Running Out Of Time,Chris Stokes,"['Tasha Smith', 'RonReaco Lee', 'Telma Hopkins', 'Sydney Elise Johnson', 'Sean Dominic', 'Dustin Harnish', 'Paul Logan', 'Kearia Schroeder', 'Michael Toland', 'Anton Peeples']",United States,2019-08-01,2018,10,88,Thrillers,"Held hostage by men searching for a secret her late husband left behind, a recent widow and her family race against time to find a way out.",8.0,2019.0,[]
s7910,Movie,Russell Peters: Notorious,Dave Higby,['Russell Peters'],United States,2013-10-14,2013,9,72,Stand-Up Comedy,"Global comedy star Russell Peters leaves no ethnic or cultural stereotype unsatirized in this outrageous standup appearance in Sydney, Australia.",10.0,2013.0,[]
s7962,Movie,Scream 2,Wes Craven,"['Neve Campbell', 'David Arquette', 'Courteney Cox', 'Sarah Michelle Gellar', 'Jamie Kennedy', 'Laurie Metcalf', 'Elise Neal', ""Jerry O'Connell"", 'Timothy Olyphant', 'Jada Pinkett Smith', 'Liev Schreiber', 'Lewis Arquette', 'Duane Martin', 'Rebecca Gayheart', 'Portia de Rossi', 'Omar Epps', 'Tori Spelling', 'Heather Graham', 'Joshua Jackson', 'Luke Wilson']",United States,2019-10-01,1997,3,121,Horror Movies,"Gale has written a best-seller which has been turned into a film. As the movie premiere looms closer, the mysterious deaths begin again.",10.0,2019.0,[]
s7963,Movie,Scream 3,Wes Craven,"['David Arquette', 'Neve Campbell', 'Courteney Cox', 'Patrick Dempsey', 'Scott Foley', 'Lance Henriksen', 'Matt Keeslar', 'Jenny McCarthy', 'Emily Mortimer', 'Parker Posey', 'Deon Richmond', 'Kelly Rutherford', 'Liev Schreiber', 'Patrick Warburton', 'Jamie Kennedy']",United States,2019-07-01,2000,2,117,Horror Movies,"This installment of the tongue-in-cheek horror franchise finds Sidney Prescott once again battling a crazed killer – this time, on a movie set.",7.0,2019.0,[]
s7999,Movie,Shark Night,David R. Ellis,"['Sara Paxton', 'Dustin Milligan', 'Chris Carmack', 'Katharine McPhee', 'Donal Logue', 'Joshua Leonard', 'Sinqua Walls', 'Chris Zylka', 'Alyssa Diaz', 'Joel David Moore']",United States,2019-11-02,2011,10,91,Horror Movies,A weekend of beach-house debauchery turns into a nightmare for a group of friends when they discover that the waters are infested with vicious sharks.,11.0,2019.0,[]
