show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,month_of_release,year_of_release,countries
s7497,Movie,Monster High: Ghouls Rule,"Mike Fetterly, Steve Sacks","['Laura Bailey', 'Hank Banks', 'Cam Clarke', 'Erin Fitzgerald', 'Dee Dee Green', 'Kate Higgins', 'Andrew Duncan']",United States,2018-03-01,2012,4,71,Children & Family Movies,"After learning that monsters and ""Normies"" used to spend Halloween together, Frankie Stein and her pals rally both groups for a frightfully good time.",3.0,2018.0,[]
s7498,Movie,Monster High: Great Scarrier Reef,William Lau,"['Larissa Galagher', 'Kate Higgins', 'Debi Derryberry', 'Salli Saffioti', 'America Young', 'Evan Smith', 'Lyndsy Kail', 'Rachel Staman', 'Cherami Leigh', 'Paula Rhodes', 'Erin Fitzgerald']",United States,2017-10-01,2016,3,72,Children & Family Movies,"At a Monster High party, Lagoona and pals are sucked into the reef, where she'll have to come to terms with her flaws and confront an old frenemy.",10.0,2017.0,[]
s7500,Movie,Monster High: New Ghoul at School,"Audu Paden, Eric Radomski","['Kate Higgins', 'Salli Saffioti', 'Debi Derryberry', 'Laura Bailey', 'Yuri Lowenthal', 'Audu Paden', 'Troy Baker', 'Erin Fitzgerald']",United States,2017-10-01,2010,6,23,Children & Family Movies,"Insecure new student Frankie Stein struggles to fit in at Monster High, where ultra-cool ghoul Cleo De Nile and hunky monster Deuce rule the roost.",10.0,2017.0,[]
s7501,Movie,"Monster High: Scaris, City of Frights","Dustin McKenzie, Andrew Duncan, Audu Paden","['Laura Bailey', 'Cam Clarke', 'Erin Fitzgerald', 'Dee Dee Green', 'Celeste Henderson', 'Kate Higgins', 'Jonathan Lipow', 'Julie Maddalena', 'Dustin McKenzie', 'Audu Paden']",United States,2015-07-07,2013,9,60,Children & Family Movies,"When Clawdeen gets a chance to study with a top fashion designer, she and her pals hop on a plane to Scaris, France, the city where screams come true.",7.0,2015.0,[]
s7502,Movie,Monster High: Why Do Ghouls Fall in Love?,"Dustin McKenzie, Steve Sacks","['Laura Bailey', 'Ogie Banks', 'Cam Clarke', 'Debi Derryberry', 'Erin Fitzgerald', 'Kate Higgins', 'Jonathan Lipow', 'Audu Paden', 'Cindy Robinson', 'Salli Saffioti', 'Evan Smith', 'America Young']",United States,2018-01-01,2013,6,46,Children & Family Movies,Draculaura's ghoulfriends have some suspicions about one of her two persistent suitors – but can they stop him before he steals her un-beating heart?,1.0,2018.0,[]
s7507,Movie,Moon,Duncan Jones,"['Sam Rockwell', 'Kevin Spacey', 'Dominique McElligott', 'Rosie Shaw', 'Adrienne Shaw', 'Kaya Scodelario', 'Benedict Wong', 'Matt Berry', 'Malcolm Stewart', 'Robin Chalk']",United Kingdom,2020-01-01,2009,10,97,Dramas,"As he nears the end of a lonely three-year stint on the moon base Sarang, astronaut Sam Bell begins to hear and see strange things.",1.0,2020.0,[]
s7508,Movie,Moonlight,Barry Jenkins,"['Trevante Rhodes', 'André Holland', 'Janelle Monáe', 'Ashton Sanders', 'Jharrel Jerome', 'Alex Hibbert', 'Jaden Piner', 'Naomie Harris', 'Mahershala Ali']",United States,2019-05-21,2016,5,111,Dramas,"In a crime-infested Miami neighborhood, a gay African-American boy with a drug-addicted mother grows up with the help of a mentoring drug dealer.",5.0,2019.0,[]
s7509,Movie,Moonwalkers,Antoine Bardou-Jacquet,"['Ron Perlman', 'Rupert Grint', 'Robert Sheehan', 'Stephen Campbell Moore', 'Eric Lampaert', 'Kevin Bishop', 'Tom Audenaert', 'Erika Sainte']",France,2017-09-08,2015,6,96,Action & Adventure,"A brain-addled war vet, a failing band manager and a Stanley Kubrick impersonator help the CIA construct an epic scam by faking the 1969 moon landing.",9.0,2017.0,[]
s7510,Movie,Moor,Jami,"['Hameed Sheikh', 'Samiya Mumtaz', 'Shaz Khan', 'Abdul Qadir', 'Shabbir Rana', 'Sultan Hussain', 'Ayaz Samoo', 'Nayyar Ejaz', 'Sonia Hussain']",Pakistan,2017-11-01,2015,4,135,Dramas,"A railway stationmaster tries to cope with his wife's death, his estrangement from his son and the corrupt world in which he lives.",11.0,2017.0,[]
s7511,Movie,Morris from America,Chad Hartigan,"['Markees Christmas', 'Craig Robinson', 'Lina Keller', 'Carla Juri', 'Jakub Gierszal', 'Levin Henning', 'Eva Loebau']",Germany,2018-11-01,2016,2,91,Dramas,"When his father moves from the U.S. to Heidelberg, Germany, an African American teenager struggles to find his place and pursue his hip-hop dreams.",11.0,2018.0,[]
s7513,Movie,Morya,Avadhoot Gupte,"['Santosh Juvekar', 'Chinmay Mandlekar', 'Pari Telang', 'S. Joshi', 'Dilip Prabhavalkar', 'Ganesh Yadav', 'Pushkar Shrotri']",India,2018-02-15,2011,6,121,Dramas,Two communities in Mumbai get a final chance to compete with each other in the celebration of the iconic Ganesh Chaturthi festival.,2.0,2018.0,[]
s7514,Movie,Motu Patlu: King of Kings,Suhas Kadav,"['Saurav Chakrabarty', 'Vinay Pathak']",India,2017-07-06,2016,5,109,Children & Family Movies,"Motu and Patlu want to help a circus lion get back to the jungle. On the way, the three become caught up in an exciting adventure in the forest.",7.0,2017.0,[]
s7517,Movie,Mr. Church,Bruce Beresford,"['Eddie Murphy', 'Britt Robertson', 'Natascha McElhone', 'Xavier Samuel', 'Lucy Fry', 'Christian Madsen', 'Natalie Coughlin', 'Madison Wolfe', 'Thom Barry', 'Mckenna Grace']",United States,2018-12-22,2016,8,105,Dramas,"A temporary personal chef, a terminally ill single mother and her young daughter form an unlikely bond that redefines the meaning of family.",12.0,2018.0,[]
s7524,Movie,Mud,Jeff Nichols,"['Matthew McConaughey', 'Reese Witherspoon', 'Tye Sheridan', 'Jacob Lofland', 'Sam Shepard', 'Ray McKinnon', 'Sarah Paulson', 'Michael Shannon', 'Joe Don Baker', 'Paul Sparks']",United States,2021-01-01,2012,9,131,Dramas,"Two Mississippi teens meet peculiar drifter Mud and get caught up in his web of tall tales about lost love, crimes of passion and bounty hunters.",1.0,2021.0,[]
s7526,Movie,Mune: Guardian of the Moon,"Alexandre Heboyan, Benoît Philippon","['Joshua J. Ballard', 'Nicole Provost', 'Trevor Devall', 'Michael Dobson', 'Jonathan Love', 'Davey Grant']",France,2018-01-26,2014,4,85,Children & Family Movies,"When the old guardian of the moon retires, the mischievous Mune is chosen as his successor, but he worries he's not up to the job.",1.0,2018.0,[]
s7527,Movie,Muppets Most Wanted,James Bobin,"['Ricky Gervais', 'Ty Burrell', 'Tina Fey', 'Kermit the Frog', 'Miss Piggy', 'Fozzie Bear', 'Gonzo', 'Muppets', 'Steve Whitmire', 'Eric Jacobson', 'Dave Goelz', 'Bill Barretta', 'David Rudman', 'Matt Vogel', 'Peter Linz']",United States,2020-09-01,2014,7,110,Children & Family Movies,"In the middle of their global tour, the Muppets inadvertently get mixed up in a perilous drama involving a gang of international jewel thieves.",9.0,2020.0,[]
s7531,Movie,Mutiny on the Bounty,"Lewis Milestone, Carol Reed","['Marlon Brando', 'Trevor Howard', 'Richard Harris', 'Hugh Griffith', 'Richard Haydn', 'Tarita']",United States,2019-11-01,1962,6,185,Action & Adventure,"Marlon Brando gives a nuanced performance as the aristocratic Lt. Fletcher Christian, an officer aboard the HMS Bounty who leads a mutiny against the ship's tyrannical Capt. Bligh.",11.0,2019.0,[]
s7532,Movie,My Babysitter's a Vampire: The Movie,Bruce McDonald,"['Matthew Knight', 'Vanessa Morgan', 'Atticus Mitchell', 'Cameron Kennedy', 'Kate Todd', 'Joe Dinicol', 'Ella Jonas Farlinger', 'Ari Cohen', 'Laura de Carteret', 'Hrant Alianak']",Canada,2018-10-17,2010,3,80,Children & Family Movies,"When their parents head out for the evening, Ethan and his little sister get the babysitter of their nightmares: a fledgling vampire named Sarah.",10.0,2018.0,[]
s7533,Movie,My Brother ... Nikhil,Onir,"['Juhi Chawla', 'Sanjay Suri', 'Victor Banerjee', 'Lillete Dubey', 'Purab Kohli', 'Dipannita Sharma', 'Gautam Kapoor']",India,2018-10-30,2005,10,116,Dramas,"After being diagnosed HIV-positive, a champion swimmer is disowned and harassed by all except his loving sister and loyal boyfriend.",10.0,2018.0,[]
s7534,Movie,My Daddy is in Heaven,Waymon Boone,"['Jenn Gotzon Chandler', 'Corbin Bernsen', 'Lorenzo Lamas', 'T.C. Stallings', 'Jill Morrison', 'Lane Garrison', 'Jake Jacobson', 'Lee Benton', 'Riley St. John', 'Cricket St. John']",United States,2018-06-12,2017,7,95,Dramas,"After the sudden loss of her husband, a mother has a crisis of faith and struggles to keep her life together for the sake of her daughter and herself.",6.0,2018.0,[]
s7542,Movie,My Little Pony Equestria Girls: Friendship Games,"Ishi Rudell, Jayson Thiessen","['Tara Strong', 'Rebecca Shoichet', 'Ashleigh Ball', 'Andrea Libman', 'Tabitha St. Germain', 'Cathy Weseluck', 'Iris Quinn', 'Nicole Oliver']",United States,2015-12-01,2015,10,72,Children & Family Movies,"Rainbow Dash, Applejack and friends compete against Crystal Prep Academy and their lead athlete, this world's Twilight Sparkle, in sporting events.",12.0,2015.0,[]
s7543,Movie,My Little Pony Equestria Girls: Rainbow Rocks,"Jayson Thiessen, Ishi Rudell","['Tara Strong', 'Ashleigh Ball', 'Andrea Libman', 'Tabitha St. Germain', 'Cathy Weseluck', 'Rebecca Shoichet', 'Maryke Hendrikse', 'Kazumi Evans', 'Diana Kaarina']",United States,2014-12-17,2014,5,73,Children & Family Movies,"Rainbow Dash, Applejack, Pinkie Pie, Rarity and Fluttershy plan to perform with their new band at the Canterlot High musical showcase.",12.0,2014.0,[]
s7545,Movie,"My Schoolmate, the Barbarian","Siu-hung Chung, Wong Jing","['Nicholas Tse', 'Stephen Fung', 'Joey Yung', 'Samuel Pang', 'Serena Po', 'Ken Chung', 'Hyper BB', 'Ka Ho Yu', 'Frankie Chi-Hung Ng', 'Lai Hing Chan']",Hong Kong,2018-08-16,2001,9,90,Action & Adventure,"A brainy private school student is transferred to a far less elite institution, where he must fend off classmates who settle scores with fistfights.",8.0,2018.0,[]
s7547,Movie,My Sister's Keeper,Nick Cassavetes,"['Cameron Diaz', 'Abigail Breslin', 'Alec Baldwin', 'Jason Patric', 'Sofia Vassilieva', 'Joan Cusack', 'Heather Wahlquist', 'Thomas Dekker', 'Evan Ellingson', 'David Thornton']",United States,2019-09-01,2009,1,109,Dramas,A former defense attorney finds herself back in court when she and her husband are sued for medical emancipation by their 11-year-old daughter.,9.0,2019.0,[]
s7549,Movie,My True Friend,Atsajun Sattakovit,"['Mario Maurer', 'Natcha Juntapan', 'Monchanok Saengchaipiangpen', 'Nawapaiboon Wuthinanon', 'Kamolned Ruengsri', 'Sirapop Daongern', 'Rakchawan Maroukasonti', 'Poom Rungsrithananon', 'Patsomtat Sudprasert', 'Ranee Campen']",Thailand,2018-07-25,2012,7,108,Action & Adventure,A bullied student forms a bond with the leader of a youth gang and discovers the power and meaning of true friendship.,7.0,2018.0,[]
s7550,Movie,My Week with Marilyn,Simon Curtis,"['Michelle Williams', 'Kenneth Branagh', 'Eddie Redmayne', 'Dominic Cooper', 'Philip Jackson', 'Derek Jacobi', 'Toby Jones', 'Michael Kitchen', 'Julia Ormond', 'Simon Russell Beale', 'Dougray Scott', 'Zoë Wanamaker', 'Emma Watson', 'Judi Dench']",United Kingdom,2019-05-30,2011,5,99,Dramas,"While filming a movie in England, Hollywood icon Marilyn Monroe slips away with a young Brit for a week of self-discovery and frivolity.",5.0,2019.0,[]
s7553,Movie,Mythily Veendum Varunnu,Sabu Varghese,"['Udhay', 'Kiran Raj', 'I.M. Vijayan', 'Sandhanam', 'Shivani Bhai', 'Sangeetha Balan']",India,2018-08-01,2017,7,88,Horror Movies,"After losing her father, a young woman moves to the city to earn money. When she finds a job at a mysterious bungalow, her worst nightmares come true.",8.0,2018.0,[]
s7556,Movie,Nails,Dennis Bartok,"['Leah McNamara', 'Shauna Macdonald', 'Steve Wall', 'Ross Noble', 'Charlotte Bradley', 'Richard Foster-King', 'Dennis Bartok', ""Robert O'Mahoney"", ""Muireann D'Arcy""]",Ireland,2018-03-10,2017,10,85,Horror Movies,"Recently paralyzed in a devastating car accident, Dana begins to suspect a dark and sinister force may be lurking within her hospital room.",3.0,2018.0,[]
s7558,Movie,Namak Halaal,Prakash Mehra,"['Amitabh Bachchan', 'Shashi Kapoor', 'Parveen Babi', 'Smita Patil', 'Waheeda Rehman', 'Om Prakash', 'Ranjeet', 'Satyendra Kapoor']",India,2019-12-31,1982,7,171,Action & Adventure,"While loyally defending his boss from mobsters trying to kill him, a naive, hotel bellboy discovers the family he never knew he had.",12.0,2019.0,[]
s7559,Movie,Namour,Heidi Saman,"['Karim Saleh', 'Waleed Zuaiter', 'Nicole Haddad', 'Mona Hala', 'Wedad Abdel Aziz Abdou', 'Lavrenti Lopes', 'Jessica Lu', 'Amin El Gamal', 'Melina Lizette', 'Tom Lenk', 'Terry Walters']",United States,2017-03-15,2016,5,80,Dramas,"Aimless valet driver Steven Bassem can't find the motivation to get a better job, even when his fractious immigrant family starts falling apart.",3.0,2017.0,[]
s7560,Movie,Naruto Shippuden : Blood Prison,Masahiko Murata,"['Junko Takeuchi', 'Chie Nakamura', 'Rikiya Koyama', 'Kazuhiko Inoue', 'Masaki Terasoma', 'Mie Sonozaki', 'Yuichi Nakamura', 'Kengo Kawanishi', 'Kosei Hirota', 'Masako Katsuki']",Japan,2017-09-01,2011,4,102,Action & Adventure,"Mistakenly accused of an attack on the Fourth Raikage, ninja Naruto is imprisoned in the impenetrable Hozuki Castle and his powers are sealed.",9.0,2017.0,[]
s7561,Movie,Natalia Valdebenito: Gritona,Natalia Valdebenito,['Natalia Valdebenito'],United States,2017-11-10,2017,9,76,Stand-Up Comedy,"Chile's Natalia Valdebenito hits Santiago's Teatro Caupolicán with a one-woman show steeped in irony, a dash of improv and her own personal style.",11.0,2017.0,[]
s7565,Movie,National Treasure,Jon Turteltaub,"['Nicolas Cage', 'Diane Kruger', 'Justin Bartha', 'Sean Bean', 'Jon Voight', 'Harvey Keitel', 'Christopher Plummer']",United States,2018-06-01,2004,4,131,Action & Adventure,"Modern treasure hunters search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin.",6.0,2018.0,[]
s7566,Movie,Natsamrat - Asa Nat Hone Nahi,Mahesh Manjrekar,"['Nana Patekar', 'Medha Manjrekar', 'Mrinmayee Deshpande', 'Sunil Barve', 'Vikram Gokhale', 'Neha Pendse']",India,2018-06-01,2016,4,165,Dramas,"A veteran Shakespearean actor steps off the stage and into the painful tragedy of old age, facing ungrateful family and his fleeting legacy.",6.0,2018.0,[]
s7568,Movie,Natural Selection,Chad L. Scheifele,"['Mason Dye', 'Ryan Munzert', 'Anthony Michael Hall', 'Amy Carlson', 'Katherine McNamara', 'Tyler Elliot Burke', 'Esther Zynn', 'Ryan Boudreau']",United States,2016-12-01,2015,3,101,Dramas,"As the new kid, a shy high school senior finds himself tormented by all his peers except one. But his new friend has a dark, infectious outlook.",12.0,2016.0,[]
s7578,Movie,Neruda,Pablo Larraín,"['Luis Gnecco', 'Gael García Bernal', 'Mercedes Morán', 'Emilio Gutiérrez Caba', 'Diego Muñoz', 'Alejandro Goic', 'Pablo Derqui', 'Marcelo Alonso']",Chile,2017-06-26,2016,5,108,Dramas,"When a Chilean policeman vows to find and capture leftist poet Pablo Neruda, a game of cat and mouse ensues that tests both their wills.",6.0,2017.0,[]
s7579,Movie,Never Heard,Josh Webber,"['Romeo Miller', 'David Banner', 'Robin Givens', 'Karrueche Tran', 'Dijon Talton', 'Dorien Wilson', 'Karen Abercrombie', 'Kandi Burruss', 'Brian White', 'Jackie Long']",United States,2019-02-15,2018,3,89,Dramas,"As his father sits behind bars, a young man is lured into Los Angeles' merciless drug world and forced to choose between God and gang life.",2.0,2019.0,[]
s7580,Movie,New York Minute,Dennie Gordon,"['Mary-Kate Olsen', 'Ashley Olsen', 'Eugene Levy', 'Andy Richter', 'Riley Smith', 'Jared Padalecki', 'Drew Pinsky', 'Darrell Hammond', 'Andrea Martin', 'Alannah Ong', 'Mary Bond Davis', 'Bob Saget', 'Jack Osbourne']",United States,2020-01-01,2004,8,91,Children & Family Movies,"When bickering teenage twins accidentally land in the middle of a criminal operation, they'll have to work together to get themselves out of trouble.",1.0,2020.0,[]
s7582,Movie,Next,Lee Tamahori,"['Nicolas Cage', 'Julianne Moore', 'Jessica Biel', 'Thomas Kretschmann', 'Tory Kittles', 'José Zúñiga', 'Jim Beaver', 'Jason Butler Harner', 'Michael Trucco', 'Enzo Cilenti']",United States,2019-07-01,2007,4,96,Action & Adventure,Las Vegas magician Cris can see a few minutes into the future and an FBI agent wants his help thwarting a nuclear attack.,7.0,2019.0,[]
s7583,Movie,Nibunan,Arun Vaidyanathan,"['Arjun', 'Prasanna', 'Varalakshmi Sarathkumar', 'Sruthi Hariharan', 'Vaibhav Reddy', 'Suman', 'Suhasini', 'Krishna Sekhar']",India,2018-05-01,2017,4,124,Action & Adventure,"With numbers written on a doll as their only clue, three officers of the law track down a psychotic killer, unearthing dark secrets along the way.",5.0,2018.0,[]
s7584,Movie,Night Comes On,Jordana Spiro,"['Dominique Fishback', 'Tatum Marilyn Hall', 'Nastashia Fuller', 'Angel Bismark Curiel', 'John Earl Jelks', 'Max Casella', 'James McDaniel', 'Cymbal Byrd']",United States,2020-08-27,2018,7,87,Dramas,A teen fresh out of juvenile detention tries to rescue her sister from foster care in order to exact revenge on their father for their mother's murder.,8.0,2020.0,[]
s7585,Movie,Night Moves,Kelly Reichardt,"['Jesse Eisenberg', 'Dakota Fanning', 'Peter Sarsgaard', 'Alia Shawkat', 'Logan Miller', 'Kai Lennox', 'Katherine Waterston', 'James Le Gros']",United States,2019-06-30,2013,3,113,Dramas,A pair of young environmentalists enlist the help of an ex-military explosives expert to carry out a dangerous act of eco-terrorism.,6.0,2019.0,[]
s7586,Movie,Nightcrawler,Dan Gilroy,"['Jake Gyllenhaal', 'Rene Russo', 'Riz Ahmed', 'Bill Paxton', 'Kevin Rahm', 'Michael Hyatt', 'Ann Cusack', 'Marco Rodriguez', 'Michael Papajohn', 'Kent Shocknek', 'James Huang']",United States,2020-08-10,2014,1,118,Dramas,A young hustler finds success trolling the streets of Los Angeles to film disasters and death. But the darkness he captures starts to take hold of him.,8.0,2020.0,[]
s7588,Movie,Nights in Rodanthe,George C. Wolfe,"['Richard Gere', 'Diane Lane', 'Christopher Meloni', 'Viola Davis', 'Becky Ann Baker', 'Scott Glenn', 'Linda Molloy', 'Pablo Schreiber', 'Mae Whitman', 'Charlie Tahan']",United States,2019-07-01,2008,5,97,Dramas,"When a hurricane hits a coastal North Carolina inn and strands the only guest, surgeon Paul Flanner, a young woman's life changes forever.",7.0,2019.0,[]
s7595,Movie,Norm of the North: Family Vacation,Anthony Bell,"['Andrew Toth', 'Lisa Durupt', 'Jonathan Holmes', 'Paul Dobson', 'Cole Howard', 'Brian Drummond', 'Jennifer Cameron']",United States,2020-05-25,2020,4,89,Children & Family Movies,"Stressed by his duties as king and father, Norm must secretly find his stolen crown while taking his family on a much-needed vacation.",5.0,2020.0,[]
s7596,Movie,Norm of the North: Keys to the Kingdom,Tim Maltby,"['Andrew Toth', 'Cole Howard', 'Maya Kay', 'Jennifer Cameron', 'Alan Marriott', 'Lee Tockar', 'Brian Drummond']",India,2020-08-21,2019,3,92,Children & Family Movies,"When Norm the polar bear is framed for a crime he didn’t commit, his friends step up to help him clear his name.",8.0,2020.0,[]
s7597,Movie,Norm of the North: King Sized Adventure,"Richard Finn, Tim Maltby","['Alan Marriott', 'Andrew Toth', 'Brian Dobson', 'Cole Howard', 'Jennifer Cameron', 'Jonathan Holmes', 'Lee Tockar', 'Lisa Durupt', 'Maya Kay', 'Michael Dobson']",United States,2019-09-09,2019,4,90,Children & Family Movies,"Before planning an awesome wedding for his grandfather, a polar bear king must take back a stolen artifact from an evil archaeologist first.",9.0,2019.0,[]
s7620,Movie,November Criminals,Sacha Gervasi,"['Ansel Elgort', 'Chloë Grace Moretz', 'David Strathairn', 'Catherine Keener', 'Terry Kinney', 'Cory Hardrict', 'Philip Ettinger', 'Danny Flaherty', 'Victor Williams', 'Tessa Albertson']",United States,2020-07-03,2017,4,86,Dramas,"Dissatisfied with the police’s progress, a teen and his best friend investigate their classmate's murder, treading down a dark path to the uneasy truth.",7.0,2020.0,[]
s7621,Movie,Now and Then,Lesli Linka Glatter,"['Christina Ricci', ""Rosie O'Donnell"", 'Thora Birch', 'Melanie Griffith', 'Gaby Hoffmann', 'Demi Moore', 'Ashleigh Aston Moore', 'Rita Wilson', 'Janeane Garofalo', 'Hank Azaria', 'Bonnie Hunt', 'Cloris Leachman']",United States,2019-08-02,1995,3,102,Dramas,"Waxing nostalgic about the bittersweet passage from childhood to puberty, four childhood girlfriends recall the magical summer of 1970.",8.0,2019.0,[]
s7623,Movie,Nowhere Boy,Sam Taylor-Johnson,"['Aaron Taylor-Johnson', 'Anne-Marie Duff', 'Kristin Scott Thomas', 'David Threlfall', 'Thomas Brodie-Sangster', 'David Morrissey', 'Sam Bell', 'Ophelia Lovibond', 'Josh Bolt', 'Andrew Buchan']",United Kingdom,2018-04-14,2009,3,99,Dramas,"Raised by his aunt since he was a young boy, charismatic John Lennon is suddenly reunited with his mother, Julia, which ignites a bitter battle.",4.0,2018.0,[]
s7631,Movie,Nymphomaniac: Volume 1,Lars von Trier,"['Charlotte Gainsbourg', 'Stellan Skarsgård', 'Stacy Martin', 'Shia LaBeouf', 'Christian Slater', 'Uma Thurman', 'Sophie Kennedy Clark', 'Connie Nielsen']",Denmark,2018-01-01,2013,5,117,Dramas,A self-diagnosed nymphomaniac reveals a lifetime of sexual experiences to a man who saves her from being beaten in an alley.,1.0,2018.0,[]
s7632,Movie,Nymphomaniac: Volume II,Lars von Trier,"['Charlotte Gainsbourg', 'Stellan Skarsgård', 'Stacy Martin', 'Shia LaBeouf', 'Christian Slater', 'Jamie Bell', 'Uma Thurman', 'Willem Dafoe', 'Mia Goth', 'Sophie Kennedy Clark', 'Michael Pas', 'Stellan Skarsgard']",Denmark,2018-08-25,2013,9,124,Dramas,The second half of Lars von Trier's epic follows Joe as her reignited sex addiction destroys her family and thrusts her toward a surprising new trade.,8.0,2018.0,[]
s7637,Movie,Occupation,Luke Sparke,"['Daniel Ewing', 'Temuera Morrison', 'Stephanie Jacobsen', 'Rhiannon Fish', 'Zachary Garred', 'Izzy Stephens', 'Charles Terrier', 'Charles Mesure', 'Felix Williamson', 'Jacqueline McKenzie', 'Aaron Jeffery', 'Bruce Spence']",Australia,2019-01-03,2018,4,120,Action & Adventure,"When aliens take over their small Australian town, a modest group of survivors must unite to fend off their otherworldly intruders.",1.0,2019.0,[]
s7638,Movie,Ocean's Eleven,Lewis Milestone,"['Frank Sinatra', 'Dean Martin', 'Sammy Davis Jr.', 'Peter Lawford', 'Angie Dickinson', 'Richard Conte', 'Cesar Romero', 'Patrice Wymore', 'Joey Bishop']",United States,2019-11-01,1960,7,127,Action & Adventure,"Frank Sinatra leads an all-star cast as Danny Ocean, who decides to knock over a few casinos on the Las Vegas Strip with his buddies.",11.0,2019.0,[]
s7639,Movie,Ocean's Thirteen,Steven Soderbergh,"['George Clooney', 'Brad Pitt', 'Matt Damon', 'Andy Garcia', 'Don Cheadle', 'Bernie Mac', 'Ellen Barkin', 'Al Pacino', 'Casey Affleck', 'Scott Caan']",United States,2019-10-01,2007,9,122,Action & Adventure,This entry in the all-star caper franchise finds debonair con man Danny Ocean and his gang taking revenge on a double-crossing Las Vegas kingpin.,10.0,2019.0,[]
s7640,Movie,Ocean's Twelve,Steven Soderbergh,"['George Clooney', 'Brad Pitt', 'Matt Damon', 'Catherine Zeta-Jones', 'Andy Garcia', 'Don Cheadle', 'Bernie Mac', 'Julia Roberts', 'Casey Affleck', 'Scott Caan']",United States,2019-10-01,2004,6,125,Action & Adventure,"Danny Ocean reunites with his old flame and the rest of his merry band of thieves in a caper covering three huge heists in Rome, Paris and Amsterdam.",10.0,2019.0,[]
s7643,Movie,Officer Downe,Shawn Crahan,"['Kim Coates', 'Tyler Ross', 'Lauren Vélez', 'Reno Wilson', 'Bruno Gunn', 'Tracy Vilar', 'Sona Eyambe', 'Corey Taylor', 'Meadow Williams']",United States,2017-03-30,2016,4,91,Action & Adventure,Fallen Los Angeles police officer Terrence Downe finds new life as a secret weapon: a scientifically altered super-cop with unlimited lives.,3.0,2017.0,[]
s7652,Movie,On the Wrong Track,Clarence Yiu-leung Fok,"['Andy Lau', 'Yim Chau-wah', 'Wai Yee Chan', 'Prudence Liew', 'Poon Wang Ban', 'Hua Yueh', 'Wong Kung-miu']",Hong Kong,2018-08-02,1983,5,89,Action & Adventure,"Two rebellious, hot-headed teenage brothers get caught up in gang life, which has dangerous repercussions for their family and friends.",8.0,2018.0,[]
s7654,Movie,Onaatah,Pradip Kurbah,"['Sweety Pala', 'Merlvin Mukhim', 'Richard Kharpuri', 'Enshon Lamare', 'Mary Nonghuloo', 'Destina Mawrie', 'Anvil Laloo', 'Tashneem Lyngdoh']",India,2018-05-01,2016,4,107,Dramas,"Seeking to heal after a traumatic assault, a young woman retreats to a small village by the hills, where she finds hope, love and new purpose.",5.0,2018.0,[]
s7659,Movie,Once Upon a Time in London,Simon Rumley,"['Leo Gregory', 'Terry Stone', 'Doug Allen', 'Andy Beckwith', 'Kate Braithwaite', 'Holly Earl', 'Joe Egan', 'Nadia Forde']",United Kingdom,2020-04-15,2019,3,111,Dramas,"Organized crime came to London in the 1930s, ushering in three decades ruled by two legendary gangsters whose legacy outlived their reign.",4.0,2020.0,[]
s7660,Movie,Once Upon a Time in the West,Sergio Leone,"['Henry Fonda', 'Charles Bronson', 'Claudia Cardinale', 'Jason Robards', 'Gabriele Ferzetti', 'Paolo Stoppa', 'Woody Strode', 'Jack Elam', 'Keenan Wynn', 'Frank Wolff', 'Lionel Stander']",Italy,2019-11-20,1968,3,166,Action & Adventure,"In this epic spaghetti Western, a flinty gunslinger is hired by a railroad tycoon to kill anyone standing in the way of his trans-American iron horse.",11.0,2019.0,[]
s7661,Movie,One Day,Banjong Pisanthanakun,"['Chantavit Dhanasevi', 'Nittha Jirayungyurn', 'Theerapat Sajakul', 'Prim Bulakul', 'Kris Srepoomseth', 'Somyos Matures', 'Sutthatip Wutichaipradit', 'Rermthon Kemapech', 'Kaz Sawamura']",Thailand,2018-09-05,2016,6,135,Dramas,"When his colleague (and crush) temporarily loses her memory, an overlooked geek seizes the chance to make an impression before she remembers again.",9.0,2018.0,[]
s7664,Movie,One Last Thing,Tim Rouhana,"['Wendell Pierce', 'Jurnee Smollett-Bell', 'Joanne Froggatt', 'April Billingsley', 'Elizabeth Ludlow', 'David Kronawitter', 'Adora Dei', 'Eric Mendenhall', 'Ed Amatrudo', 'Kate Kovach']",United States,2019-08-25,2018,6,92,Dramas,"After 25 years of searching, a lonely dentist finds his long-lost daughter but learns that she suffers from a rare medical condition.",8.0,2019.0,[]
s7666,Movie,One Night Stand,Jasmine D'Souza,"['Tanuj Virwani', 'Sunny Leone', 'Narendra Jetley', 'Aamir Ahmed', 'Kapil Punjabi', 'Madhurima Banerjee', 'Ninad Kamat', 'Geeta Bisht']",India,2017-10-15,2016,5,93,Dramas,An obsession with a woman with whom he had a one-night stand brings disharmony into a man's life and destroys his peace of mind.,10.0,2017.0,[]
s7670,Movie,Open Season,"Roger Allers, Jill Culton","['Martin Lawrence', 'Ashton Kutcher', 'Gary Sinise', 'Debra Messing', 'Billy Connolly', 'Georgia Engel', 'Jon Favreau', 'Jane Krakowski', 'Gordon Tootoosis', 'Patrick Warburton']",United States,2019-09-01,2006,3,86,Children & Family Movies,"After saving a deer from a hunter's clutches, a domesticated grizzly finds himself relocated to the wild – and unprepared for the real world.",9.0,2019.0,[]
